y,z,phi,vy,vz,phi_dot
-0.87027,0.82454,6.2835,-0.24525,-0.34667,-0.36018
-0.87272,0.82125,6.2801,-0.24506,-0.31024,-0.31623
-0.87517,0.81833,6.2772,-0.24445,-0.27391,-0.2617
-0.87761,0.81578,6.2749,-0.24349,-0.23765,-0.20033
-0.88004,0.81358,6.2732,-0.24226,-0.20143,-0.13543
-0.88245,0.81175,6.2722,-0.24085,-0.16522,-0.06943
-0.88486,0.81027,6.2718,-0.23938,-0.13089,-0.0011393
-0.88724,0.80908,6.2722,-0.23808,-0.11196,0.082589
-0.88962,0.80796,6.2735,-0.23708,-0.1155,0.1777
-0.89199,0.80674,6.2757,-0.23632,-0.12713,0.2495
-0.89435,0.80546,6.2783,-0.2357,-0.12473,0.26127
-0.8967,0.80433,6.2807,-0.23526,-0.097577,0.20586
-0.89905,0.80356,6.2823,-0.23502,-0.054915,0.11466
-0.9014,0.80321,6.283,-0.23495,-0.018103,0.037253
-0.90375,0.80313,6.2832,-0.23494,-0.0017895,0.0036296
-0.9061,0.80313,6.2832,-0.23493,-1.0505E-10,1.7101E-10
