y,z,phi,vy,vz,phi_dot
-0.0082479,1.1046,0.55231,-0.23627,0.67038,4.5394
-0.010683,1.1109,0.59325,-0.25065,0.59461,3.6091
-0.013234,1.1164,0.62375,-0.25972,0.5094,2.4571
-0.015856,1.1211,0.64176,-0.26468,0.41779,1.1181
-0.018519,1.1248,0.64564,-0.26778,0.32347,-0.36196
-0.021218,1.1275,0.63424,-0.27213,0.23081,-1.926
-0.023984,1.1294,0.60707,-0.28106,0.14486,-3.5056
-0.026877,1.1305,0.56434,-0.29747,0.071304,-5.0215
-0.02998,1.1309,0.50715,-0.32313,0.016525,-6.3827
-0.033387,1.1309,0.43754,-0.35819,-0.012439,-7.4876
-0.037182,1.1308,0.35863,-0.40086,-0.0078801,-8.2229
-0.041388,1.1308,0.27406,-0.44047,0.01432,-8.6629
-0.045932,1.131,0.18616,-0.46832,0.034603,-8.8687
-0.050701,1.1315,0.097872,-0.48532,0.055248,-8.7206
-0.055587,1.1321,0.013233,-0.492,0.077975,-8.1269
-0.060492,1.1331,-0.062965,-0.48884,0.10395,-7.024
-0.065319,1.1342,-0.12543,-0.47668,0.13377,-5.3766
-0.069988,1.1357,-0.16865,-0.45711,0.16749,-3.1771
-0.074438,1.1376,-0.1872,-0.4328,0.20459,-0.44652
-0.07864,1.1398,-0.17597,-0.40758,0.24402,2.7664
-0.082609,1.1425,-0.13051,-0.38624,0.28414,6.3848
-0.08641,1.1455,-0.047273,-0.374,0.32277,10.303
-0.090158,1.1489,0.076115,-0.37573,0.35717,14.389
-0.094014,1.1526,0.24054,-0.39538,0.38404,18.481
-0.098168,1.1566,0.44513,-0.43549,0.39954,22.389
-0.10283,1.1606,0.68699,-0.4971,0.39923,25.897
-0.10822,1.1645,0.96091,-0.57972,0.37817,28.757
-0.11452,1.168,1.2591,-0.68137,0.3308,30.698
-0.12161,1.171,1.5708,-0.73663,0.25106,31.417
-0.12898,1.173,1.885,-0.73663,0.15296,31.417
-0.13634,1.174,2.1991,-0.73663,0.054862,31.417
-0.14371,1.1741,2.5133,-0.73663,-0.043238,31.417
-0.15108,1.1732,2.8275,-0.73663,-0.14134,31.417
-0.15844,1.1713,3.1416,-0.73663,-0.23944,31.417
-0.16581,1.1684,3.4558,-0.73663,-0.33754,31.417
-0.17317,1.1645,3.77,-0.73663,-0.43564,31.417
-0.18054,1.1597,4.0841,-0.73663,-0.53374,31.417
-0.18791,1.1539,4.3983,-0.73663,-0.63184,31.417
-0.19527,1.147,4.7125,-0.73663,-0.72994,31.417
-0.20231,1.1393,5.0233,-0.67138,-0.80628,30.439
-0.20843,1.131,5.316,-0.55187,-0.84529,27.9
-0.21347,1.1225,5.5779,-0.45518,-0.85551,24.337
-0.21765,1.114,5.8009,-0.38196,-0.84444,20.213
-0.22122,1.1057,5.9816,-0.33105,-0.81856,15.922
-0.22437,1.0977,6.1199,-0.29967,-0.78334,11.782
-0.22729,1.09,6.2186,-0.28392,-0.74322,8.0415
-0.2301,1.0828,6.2826,-0.27937,-0.7016,4.8745
-0.23291,1.076,6.3183,-0.28175,-0.6609,2.3837
-0.23576,1.0696,6.3327,-0.28752,-0.62246,0.59933
-0.23866,1.0635,6.3325,-0.29414,-0.58666,-0.52095
-0.24164,1.0578,6.3241,-0.30011,-0.55281,-1.0918
-0.24466,1.0525,6.3119,-0.3047,-0.51921,-1.3002
-0.24772,1.0475,6.2984,-0.30764,-0.48315,-1.4056
-0.2508,1.0428,6.283,-0.30867,-0.44089,-1.7398
-0.25389,1.0386,6.2666,-0.30787,-0.42104,-1.2276
-0.25696,1.0343,6.2626,-0.30635,-0.43769,0.53598
-0.26002,1.0298,6.2777,-0.30544,-0.46877,2.4105
-0.26307,1.0249,6.3085,-0.30619,-0.49772,3.5899
-0.26615,1.0199,6.3455,-0.30998,-0.51355,3.6031
-0.26929,1.0147,6.3762,-0.31798,-0.51078,2.3133
-0.27253,1.0097,6.3881,-0.32983,-0.48952,-0.081455
-0.2759,1.005,6.3726,-0.34259,-0.4554,-3.0485
-0.27937,1.0006,6.328,-0.35157,-0.41959,-5.7205
-0.28289,0.99653,6.2631,-0.35343,-0.39882,-6.8956
-0.2864,0.99259,6.1961,-0.34749,-0.3885,-6.3499
-0.2898,0.98878,6.1386,-0.33392,-0.37084,-5.0681
-0.29304,0.98519,6.0962,-0.31344,-0.3469,-3.3725
-0.29605,0.98186,6.0716,-0.28773,-0.31778,-1.5358
-0.29878,0.97885,6.0652,-0.2591,-0.28461,0.21943
-0.30123,0.97618,6.0751,-0.23011,-0.24854,1.7205
-0.30339,0.97388,6.0983,-0.20309,-0.21077,2.8445
-0.30531,0.97197,6.1305,-0.17986,-0.17252,3.5187
-0.30701,0.97043,6.1671,-0.16153,-0.13503,3.7201
-0.30856,0.96926,6.2034,-0.14839,-0.09958,3.4755
-0.31001,0.96843,6.2354,-0.14005,-0.067492,2.8618
-0.31138,0.96789,6.2598,-0.13555,-0.040103,2.0058
-0.31273,0.9676,6.2753,-0.13366,-0.018784,1.0841
-0.31406,0.96749,6.2821,-0.13314,-0.0049387,0.32335
-0.31539,0.96748,6.2832,-0.13308,1.0347E-13,-2.3626E-13
