y,z,phi,vy,vz,phi_dot
-0.025403,1.5187,0.23013,-0.32138,1.0782,1.2461
-0.02876,1.5296,0.24256,-0.34996,1.0988,1.2402
-0.032408,1.5407,0.25492,-0.37964,1.1175,1.2308
-0.036358,1.552,0.26717,-0.41037,1.1345,1.2179
-0.04062,1.5634,0.27927,-0.44212,1.1497,1.202
-0.045205,1.575,0.2912,-0.47486,1.1633,1.1833
-0.050123,1.5866,0.30293,-0.50857,1.1753,1.1622
-0.055381,1.5985,0.31444,-0.54321,1.1858,1.1392
-0.060991,1.6104,0.32571,-0.57879,1.195,1.1146
-0.066962,1.6224,0.33673,-0.6153,1.2031,1.089
-0.073302,1.6344,0.34749,-0.65274,1.2101,1.0629
-0.080021,1.6466,0.35798,-0.69114,1.2163,1.0369
-0.08713,1.6587,0.36822,-0.73052,1.2219,1.0115
-0.094637,1.671,0.37822,-0.77093,1.2269,0.98737
-0.10255,1.6833,0.38798,-0.81244,1.2318,0.96524
-0.11089,1.6956,0.39753,-0.85511,1.2367,0.94581
-0.11966,1.708,0.40691,-0.89905,1.2419,0.92982
-0.12888,1.7205,0.41614,-0.94437,1.2476,0.91807
-0.13856,1.733,0.42528,-0.9912,1.2541,0.9114
-0.14871,1.7455,0.43439,-1.0397,1.2618,0.91067
-0.15936,1.7582,0.44352,-1.0901,1.2709,0.9168
-0.17053,1.771,0.45268,-1.143,1.283,0.90883
-0.18224,1.7839,0.46159,-1.1991,1.299,0.86903
-0.19452,1.797,0.46997,-1.258,1.3181,0.80295
-0.20741,1.8103,0.47758,-1.3192,1.3394,0.71581
-0.22092,1.8238,0.48423,-1.3823,1.3623,0.61253
-0.23506,1.8375,0.48979,-1.4469,1.3861,0.49766
-0.24986,1.8515,0.49416,-1.5124,1.4103,0.37547
-0.26531,1.8657,0.49729,-1.5783,1.4343,0.24988
-0.28143,1.8802,0.49916,-1.6443,1.4575,0.12449
-0.2982,1.8949,0.49979,-1.7099,1.4795,0.0025777
-0.31562,1.9098,0.49923,-1.7746,1.5,-0.11289
-0.33368,1.9248,0.49756,-1.838,1.5186,-0.2193
-0.35237,1.9401,0.49489,-1.9,1.5349,-0.31433
-0.37167,1.9555,0.49132,-1.9602,1.5489,-0.396
-0.39157,1.9711,0.48702,-2.0184,1.5601,-0.46266
-0.41203,1.9867,0.48212,-2.0745,1.5686,-0.51297
-0.43305,2.0024,0.47681,-2.1284,1.5741,-0.54592
-0.45459,2.0182,0.47127,-2.1801,1.5768,-0.56083
-0.47664,2.034,0.46566,-2.2296,1.5765,-0.55734
-0.49917,2.0497,0.46018,-2.277,1.5734,-0.5354
-0.52217,2.0654,0.45501,-2.3225,1.5675,-0.4953
-0.54561,2.0811,0.45033,-2.3661,1.5591,-0.43766
-0.56948,2.0966,0.44631,-2.4081,1.5482,-0.36342
-0.59376,2.112,0.44312,-2.4486,1.5353,-0.27382
-0.61845,2.1273,0.44088,-2.4881,1.5206,-0.17045
-0.64352,2.1424,0.43975,-2.5267,1.5044,-0.055228
-0.66898,2.1574,0.43981,-2.5648,1.4872,0.069623
-0.69482,2.1722,0.44116,-2.6027,1.4695,0.20155
-0.72103,2.1868,0.44386,-2.6408,1.4517,0.33766
-0.74764,2.2012,0.44792,-2.6795,1.4345,0.47476
-0.77463,2.2155,0.45334,-2.7192,1.4185,0.60931
-0.80203,2.2296,0.46008,-2.7605,1.4042,0.73748
-0.82985,2.2436,0.46806,-2.8038,1.3926,0.85507
-0.85812,2.2574,0.47713,-2.8497,1.3842,0.95759
-0.88686,2.2713,0.48714,-2.8989,1.38,1.0402
-0.91612,2.2851,0.49786,-2.952,1.3808,1.0978
-0.94593,2.2989,0.509,-3.0099,1.3876,1.1248
-0.97634,2.3128,0.51961,-3.0733,1.4019,0.93316
-1.0074,2.327,0.52656,-3.142,1.4231,0.41149
-1.0392,2.3413,0.52708,-3.2141,1.449,-0.33754
-1.0717,2.3559,0.51936,-3.2871,1.4777,-1.2206
-1.1049,2.3709,0.5025,-3.3585,1.5071,-2.1537
-1.1389,2.3861,0.47637,-3.4259,1.5355,-3.0621
-1.1734,2.4016,0.44156,-3.4872,1.5615,-3.8807
-1.2086,2.4173,0.39925,-3.5409,1.5836,-4.5532
-1.2442,2.4332,0.35114,-3.5863,1.6006,-5.0332
-1.2802,2.4493,0.29935,-3.6232,1.6114,-5.2833
-1.3166,2.4654,0.24633,-3.6518,1.6151,-5.2755
-1.3532,2.4816,0.19476,-3.673,1.611,-4.9911
-1.39,2.4976,0.14747,-3.6879,1.5985,-4.4208
-1.427,2.5135,0.1073,-3.6978,1.5772,-3.5647
-1.464,2.5291,0.077095,-3.7041,1.5468,-2.432
-1.501,2.5444,0.059523,-3.7082,1.5073,-1.0415
-1.5381,2.5593,0.057032,-3.7111,1.4587,0.57887
-1.5753,2.5736,0.071743,-3.7137,1.4013,2.3917
-1.6124,2.5873,0.10535,-3.7165,1.3354,4.3503
-1.6496,2.6002,0.15905,-3.7196,1.2617,6.3988
-1.6868,2.6125,0.23341,-3.7229,1.1809,8.4717
-1.7241,2.6238,0.32832,-3.726,1.0938,10.494
-1.7613,2.6343,0.44285,-3.7283,1.0016,12.383
-1.7986,2.6439,0.57521,-3.7293,0.90543,14.044
-1.8359,2.6524,0.72262,-3.7288,0.80668,15.374
-1.8732,2.66,0.88122,-3.7272,0.70693,16.262
-1.9104,2.6666,1.046,-3.7262,0.60787,16.587
-1.9477,2.6722,1.2119,-3.7262,0.50977,16.587
-1.985,2.6768,1.3777,-3.7262,0.41167,16.587
-2.0222,2.6804,1.5436,-3.7262,0.31357,16.587
-2.0595,2.683,1.7095,-3.7262,0.21547,16.587
-2.0968,2.6847,1.8753,-3.7262,0.11737,16.587
-2.134,2.6854,2.0412,-3.7262,0.019267,16.587
-2.1713,2.6851,2.2071,-3.7262,-0.078833,16.587
-2.2085,2.6838,2.3729,-3.7262,-0.17693,16.587
-2.2458,2.6815,2.5388,-3.7262,-0.27503,16.587
-2.2831,2.6783,2.7047,-3.7262,-0.37313,16.587
-2.3203,2.6741,2.8706,-3.7262,-0.47123,16.587
-2.3576,2.6689,3.0364,-3.7262,-0.56933,16.587
-2.3949,2.6627,3.2023,-3.7262,-0.66743,16.587
-2.4321,2.6555,3.3682,-3.7262,-0.76553,16.587
-2.4694,2.6474,3.534,-3.7262,-0.86363,16.587
-2.5066,2.6383,3.6999,-3.7262,-0.96173,16.587
-2.5439,2.6281,3.8658,-3.7262,-1.0598,16.587
-2.5812,2.6171,4.0316,-3.7262,-1.1579,16.587
-2.6184,2.605,4.1975,-3.7262,-1.256,16.587
-2.6557,2.5919,4.3634,-3.7262,-1.3541,16.587
-2.693,2.5779,4.5292,-3.7262,-1.4522,16.587
-2.7302,2.5629,4.6951,-3.7262,-1.5503,16.587
-2.7675,2.5469,4.861,-3.7262,-1.6484,16.587
-2.8047,2.5299,5.0268,-3.7262,-1.7465,16.587
-2.8419,2.512,5.1922,-3.7095,-1.8358,16.425
-2.8788,2.4933,5.3544,-3.6706,-1.9085,15.967
-2.9153,2.4739,5.5107,-3.6249,-1.9658,15.256
-2.9513,2.454,5.6588,-3.5794,-2.0092,14.333
-2.9869,2.4337,5.7967,-3.5379,-2.0398,13.234
-3.0221,2.4132,5.923,-3.5026,-2.0589,11.996
-3.057,2.3926,6.0363,-3.4748,-2.0676,10.652
-3.0916,2.3719,6.1358,-3.4553,-2.067,9.2339
-3.1261,2.3513,6.2208,-3.4442,-2.0583,7.7711
-3.1606,2.3308,6.2911,-3.4412,-2.0423,6.2909
-3.195,2.3105,6.3467,-3.4456,-2.0201,4.8184
-3.2295,2.2904,6.3876,-3.4562,-1.9926,3.3765
-3.2641,2.2706,6.4144,-3.4717,-1.9605,1.9863
-3.299,2.2512,6.4276,-3.4902,-1.9249,0.66635
-3.334,2.2321,6.428,-3.5101,-1.8863,-0.5666
-3.3692,2.2135,6.4166,-3.5296,-1.8454,-1.6981
-3.4045,2.1952,6.3944,-3.5468,-1.8031,-2.7157
-3.4401,2.1774,6.3627,-3.5603,-1.7598,-3.6093
-3.4757,2.16,6.3227,-3.5688,-1.7161,-4.3707
-3.5114,2.1431,6.2757,-3.571,-1.6725,-4.9939
-3.5471,2.1266,6.2233,-3.5663,-1.6295,-5.4751
-3.5827,2.1105,6.1667,-3.5539,-1.5875,-5.8126
-3.6181,2.0948,6.1075,-3.5335,-1.5468,-6.0067
-3.6533,2.0796,6.047,-3.5049,-1.5078,-6.06
-3.6882,2.0647,5.9867,-3.468,-1.4706,-5.9772
-3.7227,2.0501,5.9279,-3.423,-1.4356,-5.7651
-3.7566,2.0359,5.8718,-3.3702,-1.4028,-5.4325
-3.79,2.0221,5.8196,-3.3101,-1.3724,-4.9906
-3.8228,2.0085,5.7724,-3.2433,-1.3444,-4.4525
-3.8549,1.9952,5.7309,-3.1705,-1.3188,-3.8336
-3.8862,1.9821,5.6959,-3.0928,-1.2956,-3.1512
-3.9167,1.9693,5.668,-3.0112,-1.2747,-2.425
-3.9464,1.9566,5.6475,-2.9268,-1.256,-1.6767
-3.9752,1.9441,5.6344,-2.8408,-1.2392,-0.93001
-4.0032,1.9318,5.6288,-2.7544,-1.224,-0.21099
-4.0303,1.9196,5.63,-2.6687,-1.2103,0.4523
-4.0566,1.9076,5.6375,-2.5846,-1.1977,1.0296
-4.082,1.8957,5.6502,-2.5027,-1.1857,1.4887
-4.1067,1.8839,5.6668,-2.4235,-1.1739,1.7949
-4.1305,1.8722,5.6855,-2.347,-1.1618,1.9118
-4.1536,1.8607,5.7046,-2.2736,-1.15,1.9005
-4.176,1.8492,5.7234,-2.2039,-1.1392,1.8516
-4.1977,1.8379,5.7415,-2.1374,-1.129,1.7704
-4.2188,1.8266,5.7587,-2.0737,-1.1193,1.6621
-4.2392,1.8155,5.7747,-2.0126,-1.1098,1.5315
-4.259,1.8044,5.7893,-1.9537,-1.1004,1.3832
-4.2783,1.7935,5.8023,-1.8966,-1.0908,1.2215
-4.297,1.7826,5.8137,-1.841,-1.0809,1.0505
-4.3151,1.7719,5.8233,-1.7866,-1.0705,0.87385
-4.3327,1.7612,5.8311,-1.7331,-1.0594,0.69511
-4.3498,1.7507,5.8372,-1.6802,-1.0477,0.51746
-4.3663,1.7403,5.8415,-1.6275,-1.0351,0.34386
-4.3823,1.73,5.8441,-1.5749,-1.0216,0.17697
-4.3978,1.7198,5.8451,-1.5221,-1.0071,0.019186
-4.4128,1.7098,5.8445,-1.4688,-0.99149,-0.12738
-4.4272,1.7,5.8426,-1.4148,-0.97482,-0.26087
-4.441,1.6903,5.8394,-1.36,-0.95704,-0.37971
-4.4544,1.6809,5.835,-1.304,-0.93814,-0.48261
-4.4671,1.6716,5.8298,-1.2469,-0.91813,-0.56853
-4.4793,1.6625,5.8237,-1.1883,-0.89704,-0.63671
-4.4909,1.6536,5.8171,-1.1283,-0.87491,-0.68669
-4.5019,1.645,5.8101,-1.0668,-0.8518,-0.71825
-4.5122,1.6366,5.8028,-1.0038,-0.82779,-0.73145
-4.5219,1.6285,5.7955,-0.93914,-0.80298,-0.72663
-4.531,1.6206,5.7883,-0.87301,-0.77747,-0.70441
-4.5394,1.6129,5.7814,-0.80545,-0.75139,-0.66566
-4.5471,1.6055,5.7751,-0.73658,-0.72488,-0.61155
-4.5541,1.5984,5.7693,-0.66657,-0.6981,-0.54351
-4.5604,1.5916,5.7642,-0.59561,-0.67123,-0.46323
-4.566,1.585,5.76,-0.52395,-0.64446,-0.3727
-4.5709,1.5787,5.7568,-0.45185,-0.618,-0.27417
-4.575,1.5726,5.7546,-0.3796,-0.59207,-0.17017
-4.5785,1.5668,5.7534,-0.30753,-0.56691,-0.063475
-4.5812,1.5613,5.7533,-0.23596,-0.54279,0.042829
-4.5832,1.556,5.7542,-0.16523,-0.51998,0.1454
-4.5845,1.5509,5.7562,-0.095659,-0.49877,0.24063
-4.5851,1.546,5.759,-0.027577,-0.47946,0.32461
-4.5851,1.5413,5.7626,0.038716,-0.46239,0.3932
-4.5844,1.5367,5.7668,0.10295,-0.44789,0.44196
-4.583,1.5323,5.7714,0.16487,-0.43631,0.46616
-4.5811,1.528,5.7761,0.22316,-0.43018,0.48849
-4.5786,1.5237,5.7812,0.27693,-0.43101,0.53253
-4.5756,1.5194,5.7868,0.32678,-0.43777,0.59484
-4.5721,1.5149,5.7932,0.37328,-0.44946,0.6722
-4.5681,1.5104,5.8003,0.41692,-0.46512,0.76152
-4.5637,1.5056,5.8084,0.45816,-0.48386,0.8599
-4.559,1.5007,5.8175,0.49739,-0.50484,0.96462
-4.5538,1.4955,5.8277,0.53496,-0.52728,1.0731
-4.5483,1.4901,5.839,0.57118,-0.55044,1.183
-4.5424,1.4845,5.8514,0.60628,-0.57364,1.292
-4.5361,1.4786,5.8648,0.64048,-0.59624,1.3982
-4.5296,1.4726,5.8793,0.67391,-0.61767,1.4996
-4.5227,1.4663,5.8948,0.70669,-0.63741,1.5946
-4.5154,1.4598,5.9112,0.73888,-0.65499,1.6816
-4.5079,1.4532,5.9284,0.77048,-0.66999,1.7592
-4.5,1.4464,5.9464,0.80148,-0.68203,1.8263
-4.4919,1.4396,5.9649,0.83182,-0.69082,1.8819
-4.4834,1.4326,5.984,0.86142,-0.69608,1.925
-4.4746,1.4257,6.0034,0.89017,-0.69762,1.9551
-4.4656,1.4187,6.023,0.91795,-0.69528,1.9717
-4.4563,1.4118,6.0427,0.94464,-0.68895,1.9743
-4.4467,1.4049,6.0624,0.97008,-0.67859,1.9629
-4.4369,1.3982,6.082,0.99415,-0.66421,1.9374
-4.4268,1.3917,6.1011,1.0167,-0.64585,1.8981
-4.4166,1.3853,6.1199,1.0377,-0.62363,1.8452
-4.4061,1.3792,6.138,1.057,-0.59771,1.7794
-4.3954,1.3734,6.1554,1.0744,-0.56831,1.7013
-4.3846,1.3678,6.172,1.0901,-0.5357,1.6117
-4.3736,1.3627,6.1876,1.104,-0.50019,1.5118
-4.3625,1.3579,6.2022,1.116,-0.46216,1.4028
-4.3513,1.3534,6.2157,1.1263,-0.42203,1.2859
-4.34,1.3494,6.2279,1.1349,-0.38029,1.1628
-4.3286,1.3458,6.2389,1.1419,-0.33747,1.0352
-4.3172,1.3427,6.2486,1.1475,-0.29415,0.90504
-4.3057,1.3399,6.257,1.1518,-0.25097,0.77432
-4.2942,1.3376,6.2641,1.1549,-0.20862,0.64531
-4.2826,1.3358,6.2699,1.1572,-0.16784,0.52041
-4.271,1.3343,6.2745,1.1587,-0.12944,0.40221
-4.2594,1.3332,6.278,1.1596,-0.094248,0.29347
-4.2478,1.3324,6.2804,1.1601,-0.063181,0.19711
-4.2362,1.3319,6.282,1.1604,-0.037189,0.11623
-4.2246,1.3316,6.2828,1.1605,-0.017279,0.054093
-4.213,1.3315,6.2831,1.1605,-0.0045119,0.014147
-4.2014,1.3315,6.2832,1.1605,7.1332E-14,2.2593E-13
