y,z,phi,vy,vz,phi_dot
0.0051477,1.4007,1.9512,-0.22589,-0.053091,38.925
0.0028888,1.3997,2.3404,-0.22589,-0.15119,38.925
0.0006299,1.3977,2.7297,-0.22589,-0.24929,38.925
-0.001629,1.3947,3.1189,-0.22589,-0.34739,38.925
-0.0038879,1.3908,3.5082,-0.22589,-0.44549,38.925
-0.0061468,1.3858,3.8974,-0.22589,-0.54359,38.925
-0.0084056,1.3799,4.2867,-0.22589,-0.64169,38.925
-0.010665,1.373,4.6759,-0.22589,-0.73979,38.925
-0.012923,1.3651,5.0652,-0.22589,-0.83789,38.925
-0.015182,1.3562,5.4544,-0.22589,-0.93599,38.925
-0.017447,1.3464,5.8323,-0.22703,-1.0374,35.635
-0.019723,1.3355,6.1518,-0.22812,-1.1382,27.73
-0.022007,1.3236,6.3801,-0.22876,-1.2294,17.77
-0.024317,1.3109,6.5072,-0.23323,-1.3042,7.8035
-0.026705,1.2976,6.5413,-0.24433,-1.3582,-0.63871
-0.029229,1.2839,6.503,-0.26046,-1.3891,-6.5388
-0.031912,1.2699,6.4207,-0.27625,-1.3971,-9.3938
-0.034722,1.256,6.3253,-0.28575,-1.3847,-9.2152
-0.03758,1.2423,6.2448,-0.28573,-1.3565,-6.529
-0.040396,1.2289,6.1996,-0.27748,-1.3195,-2.3758
-0.043114,1.2159,6.1971,-0.26613,-1.2831,1.6892
-0.045731,1.2032,6.2263,-0.25731,-1.2589,3.5965
-0.048282,1.1906,6.2604,-0.2529,-1.248,3.0555
-0.050805,1.1782,6.285,-0.25178,-1.2383,1.7978
-0.053327,1.1659,6.2956,-0.2526,-1.2241,0.31359
-0.05586,1.1538,6.2918,-0.25386,-1.2016,-1.0227
-0.058399,1.1419,6.2765,-0.25394,-1.1683,-1.9528
-0.060925,1.1304,6.2546,-0.25137,-1.1238,-2.3347
-0.063408,1.1195,6.2317,-0.2452,-1.0691,-2.1425
-0.065811,1.1091,6.2134,-0.23547,-1.0068,-1.4661
-0.068105,1.0993,6.2034,-0.22325,-0.94154,-0.51191
-0.070273,1.0902,6.203,-0.21044,-0.87918,0.39782
-0.07232,1.0817,6.2097,-0.19894,-0.82749,0.82464
-0.074261,1.0737,6.218,-0.18917,-0.78507,0.8236
-0.07611,1.066,6.2261,-0.18065,-0.74411,0.80276
-0.07788,1.0588,6.234,-0.1733,-0.70404,0.76596
-0.079581,1.0519,6.2414,-0.16703,-0.66438,0.71671
-0.081225,1.0455,6.2483,-0.16174,-0.62473,0.65827
-0.082821,1.0394,6.2545,-0.15735,-0.58477,0.5936
-0.084376,1.0338,6.2601,-0.15377,-0.54431,0.52534
-0.0859,1.0285,6.265,-0.15091,-0.50321,0.45589
-0.087398,1.0237,6.2693,-0.14866,-0.46143,0.38732
-0.088876,1.0193,6.2728,-0.14696,-0.41903,0.32143
-0.090339,1.0153,6.2757,-0.1457,-0.37616,0.25973
-0.091791,1.0118,6.278,-0.1448,-0.33305,0.20344
-0.093236,1.0087,6.2798,-0.1442,-0.29003,0.15348
-0.094677,1.006,6.2811,-0.14382,-0.2475,0.1105
-0.096114,1.0037,6.282,-0.14359,-0.20597,0.074851
-0.097549,1.0019,6.2826,-0.14347,-0.16604,0.046587
-0.098983,1.0004,6.283,-0.14342,-0.12838,0.025483
-0.10042,0.99929,6.2832,-0.1434,-0.093786,0.011022
-0.10185,0.99851,6.2832,-0.1434,-0.063107,0.0023962
-0.10329,0.99802,6.2832,-0.14341,-0.037299,-0.001489
-0.10472,0.99775,6.2832,-0.14341,-0.017408,-0.0020191
-0.10615,0.99764,6.2832,-0.14341,-0.0045673,-0.00086818
-0.10759,0.99763,6.2832,-0.14341,-6.5503E-15,3.274E-13
