y,z,phi,vy,vz,phi_dot
0.55796,2.6403,1.3744,0.99711,2.6476,6.5437
0.56792,2.6663,1.4399,0.99507,2.5499,6.5447
0.57787,2.6913,1.5053,0.99425,2.4518,6.545
0.58781,2.7153,1.5708,0.99409,2.3537,6.545
0.59775,2.7384,1.6362,0.99409,2.2556,6.545
0.60769,2.7604,1.7017,0.99409,2.1575,6.545
0.61763,2.7815,1.7671,0.99409,2.0594,6.545
0.62757,2.8016,1.8326,0.99409,1.9613,6.545
0.63751,2.8207,1.898,0.99409,1.8632,6.545
0.64745,2.8389,1.9635,0.99409,1.7651,6.545
0.65739,2.856,2.0289,0.99409,1.667,6.545
0.66733,2.8722,2.0944,0.99409,1.5689,6.545
0.67727,2.8874,2.1598,0.99409,1.4708,6.545
0.68722,2.9016,2.2253,0.99409,1.3727,6.545
0.69716,2.9149,2.2907,0.99409,1.2746,6.545
0.7071,2.9271,2.3562,0.99409,1.1765,6.545
0.71704,2.9384,2.4216,0.99409,1.0784,6.545
0.72698,2.9487,2.4871,0.99409,0.98035,6.545
0.73692,2.958,2.5525,0.99409,0.88225,6.545
0.74686,2.9663,2.618,0.99409,0.78415,6.545
0.7568,2.9737,2.6834,0.99409,0.68605,6.545
0.76674,2.9801,2.7489,0.99409,0.58795,6.545
0.77668,2.9855,2.8143,0.99409,0.48985,6.545
0.78662,2.9899,2.8798,0.99409,0.39175,6.545
0.79657,2.9933,2.9452,0.99409,0.29365,6.545
0.80651,2.9957,3.0107,0.99409,0.19555,6.545
0.81645,2.9972,3.0761,0.99409,0.097449,6.545
0.82639,2.9977,3.1416,0.99409,-0.00065133,6.545
0.83633,2.9972,3.207,0.99409,-0.098751,6.545
0.84627,2.9957,3.2725,0.99409,-0.19685,6.545
0.85621,2.9932,3.3379,0.99409,-0.29495,6.545
0.86615,2.9898,3.4034,0.99409,-0.39305,6.545
0.87609,2.9854,3.4688,0.99409,-0.49115,6.545
0.88603,2.98,3.5343,0.99409,-0.58925,6.545
0.89597,2.9736,3.5997,0.99409,-0.68735,6.545
0.90591,2.9662,3.6652,0.99409,-0.78545,6.545
0.91586,2.9579,3.7306,0.99409,-0.88355,6.545
0.9258,2.9486,3.7961,0.99409,-0.98165,6.545
0.93574,2.9383,3.8615,0.99409,-1.0798,6.545
0.94568,2.927,3.927,0.99409,-1.1779,6.545
0.95562,2.9147,3.9924,0.99409,-1.276,6.545
0.96556,2.9015,4.0579,0.99409,-1.3741,6.545
0.9755,2.8872,4.1233,0.99409,-1.4722,6.545
0.98544,2.872,4.1888,0.99409,-1.5703,6.545
0.99538,2.8558,4.2542,0.99409,-1.6684,6.545
1.0053,2.8386,4.3197,0.99409,-1.7665,6.545
1.0153,2.8205,4.3851,0.99409,-1.8646,6.545
1.0252,2.8014,4.4506,0.99409,-1.9627,6.545
1.0351,2.7812,4.516,0.99409,-2.0608,6.545
1.0451,2.7601,4.5815,0.99409,-2.1589,6.545
1.055,2.7381,4.6469,0.99409,-2.257,6.545
1.065,2.715,4.7124,0.99409,-2.3551,6.545
1.0749,2.691,4.7778,0.99428,-2.4531,6.545
1.0849,2.6659,4.8433,0.99519,-2.5512,6.5447
1.0948,2.6399,4.9087,0.99748,-2.6489,6.5436
1.1048,2.613,4.9742,1.0017,-2.746,6.5407
1.1149,2.585,5.0395,1.0082,-2.8421,6.5349
1.125,2.5561,5.1048,1.0173,-2.9368,6.5249
1.1352,2.5263,5.17,1.0293,-3.0294,6.5095
1.1456,2.4955,5.235,1.0442,-3.1195,6.4871
1.1561,2.4639,5.2997,1.0621,-3.2065,6.4564
1.1669,2.4314,5.3641,1.0829,-3.2898,6.4161
1.1778,2.3981,5.428,1.1063,-3.3687,6.3649
1.189,2.3641,5.4914,1.1321,-3.4428,6.3018
1.2004,2.3293,5.554,1.1601,-3.5115,6.2257
1.2122,2.2939,5.6158,1.1897,-3.5742,6.1359
1.2242,2.2578,5.6767,1.2205,-3.6305,6.0318
1.2366,2.2213,5.7364,1.2521,-3.6799,5.9129
1.2493,2.1843,5.7949,1.2839,-3.7221,5.7789
1.2623,2.1469,5.8519,1.3152,-3.7566,5.6298
1.2756,2.1091,5.9074,1.3456,-3.7833,5.4658
1.2892,2.0712,5.9612,1.3745,-3.8018,5.2872
1.3031,2.0331,6.0131,1.4012,-3.812,5.0944
1.3172,1.995,6.0631,1.4252,-3.8138,4.8882
1.3316,1.9569,6.1109,1.4459,-3.8072,4.6694
1.3461,1.9189,6.1564,1.4629,-3.792,4.439
1.3608,1.8811,6.1996,1.4757,-3.7684,4.1982
1.3756,1.8435,6.2403,1.4838,-3.7365,3.9482
1.3904,1.8064,6.2785,1.487,-3.6964,3.6903
1.4053,1.7696,6.3141,1.485,-3.6484,3.4261
1.4201,1.7334,6.347,1.4777,-3.5928,3.157
1.4348,1.6978,6.3772,1.4649,-3.5297,2.8846
1.4494,1.6629,6.4047,1.4466,-3.4596,2.6105
1.4637,1.6286,6.4295,1.423,-3.3829,2.3363
1.4778,1.5952,6.4515,1.3943,-3.3,2.0637
1.4916,1.5627,6.4707,1.3607,-3.2113,1.7943
1.505,1.531,6.4874,1.3225,-3.1174,1.5295
1.518,1.5003,6.5014,1.2803,-3.0186,1.271
1.5306,1.4707,6.5128,1.2346,-2.9157,1.0202
1.5427,1.442,6.5218,1.1857,-2.8089,0.77847
1.5543,1.4145,6.5284,1.1344,-2.6991,0.54706
1.5654,1.3881,6.5328,1.0812,-2.5866,0.32717
1.5759,1.3628,6.535,1.0268,-2.472,0.11984
1.5859,1.3386,6.5352,0.97166,-2.356,-0.073988
1.5954,1.3156,6.5336,0.91647,-2.2389,-0.2535
1.6042,1.2938,6.5302,0.86175,-2.1215,-0.41805
1.6126,1.2732,6.5253,0.808,-2.0042,-0.5671
1.6204,1.2538,6.5189,0.75569,-1.8875,-0.70028
1.6277,1.2355,6.5113,0.70523,-1.7719,-0.81737
1.6345,1.2183,6.5026,0.65696,-1.6579,-0.91828
1.6409,1.2023,6.493,0.61117,-1.5459,-1.0031
1.6468,1.1874,6.4826,0.56809,-1.4363,-1.072
1.6522,1.1736,6.4716,0.52786,-1.3296,-1.1254
1.6573,1.1608,6.4601,0.49061,-1.2262,-1.1637
1.6621,1.149,6.4484,0.45639,-1.1262,-1.1876
1.6665,1.1383,6.4364,0.42518,-1.03,-1.1978
1.6706,1.1284,6.4245,0.39696,-0.93794,-1.1951
1.6744,1.1195,6.4126,0.37164,-0.85014,-1.1805
1.678,1.1114,6.4009,0.34909,-0.76681,-1.1549
1.6814,1.1041,6.3895,0.32919,-0.68809,-1.1196
1.6846,1.0976,6.3785,0.31177,-0.6141,-1.0756
1.6877,1.0918,6.368,0.29664,-0.54489,-1.0242
1.6906,1.0867,6.3581,0.28363,-0.4805,-0.96649
1.6934,1.0822,6.3487,0.27253,-0.42094,-0.90383
1.696,1.0783,6.34,0.26315,-0.36615,-0.83741
1.6986,1.0749,6.332,0.25531,-0.31608,-0.76846
1.7012,1.0719,6.3246,0.24882,-0.27062,-0.69815
1.7036,1.0694,6.318,0.24351,-0.22963,-0.62762
1.706,1.0673,6.3121,0.23921,-0.19296,-0.55792
1.7084,1.0656,6.3068,0.23577,-0.16043,-0.49006
1.7107,1.0641,6.3023,0.23306,-0.13182,-0.42491
1.7131,1.0629,6.2983,0.23095,-0.10691,-0.36326
1.7154,1.062,6.295,0.22933,-0.085462,-0.30577
1.7177,1.0612,6.2922,0.22812,-0.067208,-0.25299
1.7199,1.0606,6.2899,0.22722,-0.051886,-0.20533
1.7222,1.0601,6.2881,0.22658,-0.03922,-0.16304
1.7245,1.0598,6.2866,0.22613,-0.028931,-0.12625
1.7267,1.0596,6.2855,0.22582,-0.02074,-0.094962
1.729,1.0594,6.2847,0.22562,-0.014373,-0.06901
1.7312,1.0593,6.2841,0.22549,-0.0095621,-0.04812
1.7335,1.0592,6.2837,0.22541,-0.0060488,-0.031891
1.7357,1.0591,6.2835,0.22537,-0.0035902,-0.019825
1.738,1.0591,6.2833,0.22535,-0.0019609,-0.011337
1.7403,1.0591,6.2832,0.22534,-0.00095617,-0.0057864
1.7425,1.0591,6.2832,0.22533,-0.00039572,-0.0025062
1.7448,1.0591,6.2832,0.22533,-0.00012642,-0.00083774
1.747,1.0591,6.2832,0.22533,-2.5194E-05,-0.00017467
1.7493,1.0591,6.2832,0.22533,-1.5875E-06,-1.1514E-05
1.7515,1.0591,6.2832,0.22533,-2.3981E-14,-2.8439E-12
