y,z,phi,vy,vz,phi_dot
-0.13344,1.3006,0.42275,-1.0011,1.3694,-7.4593
-0.14348,1.3139,0.32807,-1.0059,1.2817,-11.321
-0.15354,1.3262,0.20152,-1.0062,1.183,-13.633
-0.1636,1.3375,0.064057,-1.0059,1.0831,-13.373
-0.17366,1.3479,-0.055776,-1.0057,0.98968,-10.089
-0.18371,1.3573,-0.12845,-1.0041,0.90664,-4.0479
-0.19373,1.366,-0.13064,-1.0009,0.83337,3.8054
-0.20373,1.374,-0.050919,-0.99824,0.76544,12.085
-0.21371,1.3813,0.10761,-0.99888,0.69649,19.343
-0.22372,1.3879,0.32889,-1.0033,0.62066,24.51
-0.23379,1.3937,0.58965,-1.0089,0.53506,27.259
-0.24389,1.3986,0.86774,-1.0123,0.44108,28.129
-0.25402,1.4025,1.1496,-1.0131,0.34335,28.205
-0.26415,1.4055,1.4317,-1.0131,0.24525,28.205
-0.27428,1.4074,1.7137,-1.0131,0.14715,28.205
-0.28441,1.4084,1.9958,-1.0131,0.049051,28.205
-0.29454,1.4084,2.2778,-1.0131,-0.049049,28.205
-0.30467,1.4074,2.5599,-1.0131,-0.14715,28.205
-0.3148,1.4055,2.8419,-1.0131,-0.24525,28.205
-0.32493,1.4025,3.1239,-1.0131,-0.34335,28.205
-0.33506,1.3986,3.406,-1.0131,-0.44145,28.205
-0.3452,1.3937,3.688,-1.0131,-0.53955,28.205
-0.35533,1.3878,3.9701,-1.0131,-0.63765,28.205
-0.36546,1.3809,4.2521,-1.0131,-0.73575,28.205
-0.37559,1.3731,4.5342,-1.0131,-0.83385,28.205
-0.38572,1.3643,4.8162,-1.0131,-0.93195,28.205
-0.39585,1.3545,5.0983,-1.0131,-1.03,28.205
-0.40596,1.3437,5.3799,-1.0095,-1.1267,28
-0.41598,1.332,5.6516,-0.99414,-1.2077,25.791
-0.42578,1.3196,5.8816,-0.96601,-1.2521,19.432
-0.43528,1.3071,6.0259,-0.9334,-1.2494,8.8431
-0.44444,1.2948,6.0516,-0.89831,-1.2044,-3.7553
-0.45318,1.2831,5.9554,-0.84994,-1.134,-14.964
-0.46129,1.2721,5.7674,-0.77283,-1.0597,-21.717
-0.46845,1.2618,5.5412,-0.65841,-1.0001,-22.519
-0.47428,1.252,5.335,-0.50866,-0.96572,-17.977
-0.47849,1.2424,5.1916,-0.33345,-0.95702,-10.484
-0.48089,1.2328,5.1247,-0.14626,-0.96656,-3.1504
-0.48142,1.2231,5.1198,0.041069,-0.98393,1.6342
-0.48011,1.2132,5.1471,0.2215,-1.0014,3.3877
-0.47705,1.2031,5.1823,0.39066,-1.0172,3.5639
-0.47237,1.1928,5.2182,0.54512,-1.0332,3.6441
-0.46623,1.1824,5.2573,0.68244,-1.052,4.3552
-0.45879,1.1718,5.3089,0.80549,-1.0721,6.1294
-0.45014,1.161,5.3821,0.92397,-1.0841,8.5226
-0.44029,1.1502,5.4779,1.0456,-1.076,10.465
-0.42922,1.1396,5.5864,1.1692,-1.0407,10.94
-0.41694,1.1294,5.6904,1.2868,-0.98095,9.584
-0.40356,1.12,5.7736,1.3902,-0.9095,6.903
-0.38923,1.1112,5.8278,1.4756,-0.84406,4.0075
-0.37413,1.103,5.8567,1.5435,-0.7984,1.9836
-0.35842,1.0952,5.8717,1.5984,-0.77447,1.209
-0.3422,1.0875,5.8833,1.6465,-0.76165,1.1406
-0.3255,1.0799,5.8947,1.6923,-0.74986,1.1606
-0.30835,1.0725,5.9068,1.7374,-0.73611,1.2835
-0.29075,1.0652,5.9212,1.783,-0.71649,1.6395
-0.27269,1.0582,5.9405,1.8302,-0.68654,2.2736
-0.25414,1.0516,5.9674,1.8786,-0.64268,3.1078
-0.23511,1.0454,6.0028,1.9269,-0.58328,3.9684
-0.21562,1.0399,6.0461,1.9722,-0.50923,4.6451
-0.1957,1.0353,6.0945,2.0117,-0.42399,4.9567
-0.17543,1.0315,6.1437,2.0428,-0.33319,4.8045
-0.15489,1.0286,6.189,2.0648,-0.24376,4.2014
-0.13417,1.0266,6.2266,2.0784,-0.1628,3.2696
-0.11335,1.0253,6.254,2.0856,-0.096325,2.2077
-0.092481,1.0246,6.2711,2.0887,-0.048012,1.2346
-0.071589,1.0243,6.2796,2.0898,-0.018342,0.52183
-0.05069,1.0242,6.2826,2.09,-0.0043424,0.13509
-0.02979,1.0241,6.2832,2.09,-0.000323,0.01088
-0.0088897,1.0241,6.2832,2.09,1.5755E-12,-2.1217E-09
