Thrust,Torque
0.10764,-0.0020644
0.1159,-0.0021768
0.12475,-0.0022511
0.13406,-0.0022898
0.1436,-0.0022953
0.15308,-0.0022703
0.16218,-0.0022171
0.17058,-0.0021384
0.17799,-0.0020366
0.18419,-0.0019142
0.18908,-0.0017738
0.19267,-0.0016177
0.19504,-0.0014486
0.19638,-0.001269
0.19692,-0.0010813
0.1969,-0.000888
0.19655,-0.0006917
0.19607,-0.00049487
0.19563,-0.0003
0.19534,-0.00010961
0.19526,7.3803E-05
0.19542,0.00024773
0.1958,0.00040967
0.19634,0.00055712
0.19695,0.00068756
0.1975,0.0007985
0.19787,0.00088742
0.19791,0.00095183
0.1975,0.00098922
0.19654,0.00099709
0.19496,0.00097292
0.19275,0.00091421
0.18994,0.00081846
0.18664,0.00068316
0.18296,0.00050581
0.17906,0.0002839
0.17512,1.4926E-05
0.17685,-9.3927E-06
0.17845,-3.1213E-05
0.17995,-5.0625E-05
0.18135,-6.7719E-05
0.18265,-8.2584E-05
0.18388,-9.5309E-05
0.18504,-0.00010598
0.18613,-0.0001147
0.18716,-0.00012154
0.18814,-0.00012661
0.18905,-0.00012998
0.18992,-0.00013175
0.19074,-0.000132
0.1915,-0.00013084
0.19222,-0.00012834
0.1929,-0.0001246
0.19352,-0.0001197
0.1941,-0.00011374
0.19464,-0.0001068
0.19513,-9.8983E-05
0.19557,-9.0366E-05
0.19597,-8.1043E-05
0.19632,-7.1104E-05
0.19662,-6.0637E-05
0.19688,-4.9733E-05
0.19707,-3.8482E-05
0.19722,-2.6972E-05
0.19731,-1.5293E-05
0.19733,-3.5355E-06
0.1973,8.2116E-06
0.19719,1.9859E-05
0.19702,3.1316E-05
0.19676,4.2494E-05
0.19643,5.3303E-05
0.19601,6.3654E-05
0.19551,7.3457E-05
0.19491,8.2622E-05
0.19422,9.106E-05
0.19342,9.8681E-05
0.19253,0.0001054
0.19153,0.00011111
0.19044,0.00011575
0.18924,0.00011921
0.18794,0.0001214
0.18654,0.00012224
0.18506,0.00012163
0.18348,0.0001195
0.18182,0.00011573
0.18009,0.00011026
0.17829,0.00010299
0.17644,9.3818E-05
0.17454,8.2669E-05
0.1726,6.9449E-05
0.17064,5.4068E-05
0.16866,3.6438E-05
0.16667,1.6467E-05
0.13806,7.5792E-05
0.11403,0.00012129
0.09428,0.00015401
0.0785,0.00017498
0.066391,0.00018524
0.057655,0.00018583
0.051996,0.00017779
0.049117,0.00016216
0.048727,0.00013998
0.050536,0.00011229
0.054262,8.0113E-05
0.059627,4.4504E-05
0.066362,6.4975E-06
0.074203,-3.2869E-05
0.082891,-7.2556E-05
0.092173,-0.00011152
0.1018,-0.00014874
0.11151,-0.00018315
0.12107,-0.00021373
0.13021,-0.00023944
0.13868,-0.00025924
0.14624,-0.00027209
0.15261,-0.00027695
0.15753,-0.00027278
0.16076,-0.00025854
0.16202,-0.0002332
0.16105,-0.00019571
0.15761,-0.00014504
0.15143,-8.0151E-05
0.14224,-2.0624E-18
